,AU,C,CU,IF,M,RB,SC,TA
2020-09-10,-0.3533876572010389,0.19538729844684383,0.10880207113124084,-0.17888657770567978,-0.1639941942557399,0.19640562980831927,-0.1694552158226734,0.2150464483321702
2020-09-11,-0.4333498554633937,0.24310976992817696,0.13281314765171717,-0.2230458281796063,-0.1988105774266214,0.24085489845973054,-0.23621475028397787,0.0
2020-09-14,-0.41245562331322216,0.2163688211446986,0.11977544103472802,-0.2030015096605184,-0.1768900704714159,0.23458697204270557,-0.18047804005717474,0.2301388620230628
2020-09-15,-0.4270899821357548,0.2140896741885481,0.13666193234106272,-0.21609490177491542,-0.20460834760888788,0.2832816910064177,0.0,-0.28083479414071805
2020-09-16,-0.4159332261904515,0.2026233719189141,0.13964048056478084,-0.22179425565814506,-0.18529218474256443,0.29095338704292706,0.0,-0.2869809230299195
2020-09-17,-0.4459336254696846,0.21493489174650826,0.15068995336376306,-0.24441477733572298,-0.21120933292938032,0.3013600970478566,0.20371104504590193,0.0
2020-09-18,-0.3681413336483109,0.16832261423365255,0.1264200930703222,-0.2089788849906138,-0.18415876203112347,0.28836284431687564,0.1650529097750589,-0.26712871165066715
2020-09-21,-0.36657337998989076,0.16865058127475596,0.13064356328353688,-0.21077206372168344,-0.1745562051267749,0.2956935861684773,0.1572161621587882,-0.27051588250771164
2020-09-22,-0.3487131882288151,0.1693373931503112,0.14937655968991523,-0.21036948271600078,-0.17479172873506607,0.29308419728158497,0.1553034387862629,-0.265573317390321
2020-09-23,-0.3626311982797678,0.1780065826523479,0.163895852177127,-0.2167257628840998,-0.179882385806249,0.2744299483052652,0.15445812585781687,-0.2823626560270099
2020-09-24,-0.43183806231377164,0.21176886478394247,0.20100927908947158,-0.24199675482397787,-0.18796319483892424,0.3491694183928637,0.17865517336061712,0.0
2020-09-25,-0.4493950003165634,0.22818523279843791,0.22295062828078308,-0.24399887529918785,-0.19967302465689876,0.2712374506948275,0.17723431046070426,0.0
2020-09-28,-0.4691659772936746,0.23838872678811815,0.21374746496497496,-0.24560092780195703,-0.20328198372070772,0.2786929063712476,0.18173599279804206,0.0
2020-09-29,-0.43814327177912105,0.2557249709561461,0.209584778438688,-0.24241264839403254,-0.20189292438536227,0.282796782283437,0.17247919610923676,0.0
2020-09-30,-0.370168361103074,0.21308693382546368,0.1768771615664817,-0.2066969297749069,-0.16559913863665235,0.24066571740567677,0.1465264307123192,0.2854122440285234
2020-10-01,-0.3667148171596391,0.2121375310497049,0.17167342819551368,-0.2122861688442854,-0.1517897664394231,0.22327085507462738,0.14678547485376123,0.3147512754751587
2020-10-02,-0.422059113776513,0.0,0.18898375692733888,-0.27115780289283287,-0.17500432016019662,0.24894861015924913,0.16089482470475103,0.33972971447821526
2020-10-05,-0.4503136580542464,0.0,0.21498086313419243,-0.26437563288918603,-0.17282685290250668,0.23323543122615045,0.16122468454768424,0.3106615010366676
2020-10-06,-0.4454339485335153,0.0,0.25285972727527295,-0.2614069783247414,-0.1616311580459437,0.22995793172599407,0.1562893507155913,0.30198725132741744
2020-10-07,-0.47239490883656876,0.0,0.2463478417995185,0.28433913283200524,-0.170168784294272,0.22155413269564822,0.1654950337757376,0.29537825779877586
2020-10-08,-0.4505902281659817,0.0,0.2286401466532525,0.31536385156494684,-0.15404109472648625,0.2089760613582838,0.15642440876034616,0.2691612936537627
2020-10-09,-0.458074793607072,0.0,0.23793292832432747,0.32777046095797047,-0.1578332761068489,0.21152464519935432,0.14507013503912627,0.2739110914080224
2020-10-12,-0.4598919559786712,0.0,0.2439889422154885,0.2897010465177328,-0.15694377439200308,0.2115518375207103,0.14734714777074492,0.2931153614139624
2020-10-13,-0.41201321592154183,-0.26141699589027845,0.20483883392256125,0.25779555411063965,-0.1321775975280184,0.17666068237879923,0.12101139007783149,0.2467610762248921
2020-10-14,-0.40798319386975285,-0.2835026409901299,0.19842765989776645,0.24943631681922313,-0.13733259768408881,0.1720062026765354,0.11845520565361539,0.2441279383627491
2020-10-15,-0.4181108557468934,-0.28711051556039335,0.2020760444275054,0.23863310746997538,-0.1327595059844082,0.1721560923620953,0.1243560324545966,0.23001479285560436
2020-10-16,-0.4087214692672924,-0.31059898116575424,0.1871426277414794,0.23486593562315178,-0.13002409529143127,0.16778958372666095,0.12841443876281877,0.2323347200790799
2020-10-19,-0.33971006420000976,-0.25911935699374955,0.20134962329665546,0.24310920350906212,-0.1453542783341993,0.17788842607814717,0.1429532518436662,0.2553884953120417
2020-10-20,-0.3654979640168864,-0.26417206072708926,0.20434091412320524,0.23954079823084118,-0.1442675885566852,0.1749339651322317,0.1458448302350229,0.2269468193681281
2020-10-21,-0.36763747343705977,-0.2634742071575988,0.2077672884322427,0.25505939945579587,-0.1376555517876639,0.18560639434355938,0.14690822955752184,0.22697066406351174
2020-10-22,-0.3119081115447028,-0.26803213352193256,0.2110642913163482,0.2713767608595305,-0.15569451393077735,0.19190583566155447,0.15513483194696484,0.21912935739920253
2020-10-23,-0.3206308626767166,-0.248702136558392,0.22420730495540056,0.28063395198474034,-0.15075104124837535,0.21375168656076665,0.16514573774737062,0.21507642266167643
2020-10-26,-0.3314723343727044,-0.2535650472287905,0.23078707853762317,0.2978402525134379,-0.15872236229501943,0.21301474205341056,0.17718359621370325,0.19210798170521456
2020-10-27,-0.3281501265646825,-0.24163988771421768,0.23749230581390549,0.29109378910543665,-0.1600981253624302,0.19611930948402137,0.16566010286799004,0.19107161391882266
2020-10-28,-0.3241612748882261,-0.26685803856458723,0.21782040798328314,0.2987866526780128,-0.17365553970482886,0.19557573065479308,0.16867686344198846,0.20420625965783845
2020-10-29,-0.3279686188589095,-0.2412661346865208,0.22308917611792847,0.31074136877894054,-0.19662998246323365,0.21570792552752896,0.17591753013504652,0.20528274191250087
2020-10-30,-0.32400466403276323,0.26260244558724516,0.2223389931663949,0.2886638782967854,-0.19953955321051114,0.2156769028434453,0.1763125967353022,0.20320909379549223
2020-11-02,-0.31952114639100476,0.24201217976386344,0.228834823024733,0.2939445588114352,-0.20124267925684822,0.22785903832822393,0.17252217555644095,0.20912440388026643
2020-11-03,-0.3284175001792922,0.23866821347360404,0.2251420471936752,0.2965089014108441,-0.21251455664141694,0.2170690707942139,0.17088824341272169,0.21007410767229084
2020-11-04,-0.32093323980966426,-0.2376210088489244,0.21223415374948112,0.29029472337205114,-0.2065368157314257,0.25979463297779654,0.1528697933113952,0.22225475921370874
2020-11-05,-0.3123046808367294,0.23591853783409214,0.20589402065875792,0.28330536451843596,-0.22770326304077718,0.26753174590759504,0.15082512441087342,0.23574287871489466
2020-11-06,-0.3151962531932553,0.23763557074474315,0.20537584437963105,0.2869581631254477,-0.18515184769462756,0.26900946992276176,0.17349797997752323,0.23499492385725845
2020-11-09,-0.307081169627881,0.24066105142686647,0.2085693311971146,0.3227914433147798,-0.17566756862413135,0.26571118056986953,0.16636421183016162,0.23921738634596773
2020-11-10,-0.3054295716559555,0.24558419828745862,0.21316399403243685,0.3282755910870316,-0.17719712601328264,0.24126091349711354,0.17550315724197962,0.24237955244620216
2020-11-11,-0.3146227622182477,0.2472853758209894,0.20709063219964338,0.32795361959505964,-0.17412530411799734,0.23586994411648005,0.1724744780350115,0.23240881281734518
2020-11-12,0.0,0.27939972619891323,0.21684623630248662,0.4012159359587525,-0.20628779792402663,0.28073704835530755,0.20752401753294045,0.32128998220700317
2020-11-13,0.0,0.2672507493952144,0.2099338162361118,0.40667216125855865,-0.20458410494237644,0.26573937754469296,0.2042544115771619,0.328591472215939
2020-11-16,0.0,0.2725643445080024,0.21080458987198153,0.4363215226180764,-0.19688641626586093,0.26084483662179864,0.20083733682367835,0.31285876151905817
2020-11-17,0.0,0.26617109023486774,0.20690485059773064,0.43651664548338887,-0.17377918938749332,0.25421334182264654,0.19313334157556117,0.31664848639799004
2020-11-18,0.0,0.26393335103773086,0.20319600994519485,0.4362523960907836,-0.1913658581417551,0.2533094240610635,0.19057691412765695,0.3094942546438274
2020-11-19,0.0,0.25830660212788087,0.1936373652020849,0.4638272505956144,-0.1874475339741423,0.24815263999951143,0.1857441428874091,0.313274638729762
2020-11-20,0.0,0.2635269699185215,0.19632922917045284,0.4404695986805106,-0.19521959685786894,0.2560060032256611,0.19876222988252817,0.3016451472669097
2020-11-23,0.0,0.24745841287796327,0.19162402702063483,0.4297629290958801,-0.1873623620328517,0.23960647132532212,0.19282758178892845,0.3316870404623305
2020-11-24,0.0,0.2479673586445535,0.18025270785414307,0.41339098262120844,-0.17917107017720932,0.23568882162852028,0.2124742348019196,0.3280058836652332
2020-11-25,0.0,0.2452894307573842,0.19146173834058872,0.39679284152132244,0.1754567224873174,0.2545602746137224,0.21236788425813363,0.319520471366123
2020-11-26,-0.32197462329123855,0.21117873952039207,0.15889822091595182,0.30927726944435685,0.14579205802901954,0.20468034186757966,0.17186425465501343,0.24581556696067655
2020-11-27,-0.32230391186251267,0.2152258091932572,0.1584917248670504,0.32520420564931013,0.13735531990453614,0.19762923747264982,0.16813142487978003,0.2333528785513221
2020-11-30,-0.333848932840411,0.2267638956392022,0.16643181026291343,0.3315450198821025,0.14011165503867376,0.20633182374241127,0.17719604280067353,0.23706945404165797
2020-12-01,-0.3478223124166199,0.24632269336776108,0.0,0.35052015064610365,0.1506665573970135,0.22320196348838972,0.2024194403015832,0.2611803705724242
2020-12-02,-0.3351754336437099,0.246221318646366,0.0,0.3622483582306722,0.1407411095490901,0.20716853369593433,0.23773677048651412,0.2536692109268652
2020-12-03,-0.32808961680782633,0.25047196724141507,0.0,0.38436202804418274,0.1347570703600054,0.2094832156707861,0.23937708569715319,0.25387687511563856
2020-12-04,-0.3193907358261769,0.2557727599060021,0.0,0.36738633488116146,0.14947845165440773,0.21933200362210206,0.22373082733213323,0.26485131877687096
2020-12-07,-0.3219152128008056,0.2526074970088679,0.0,0.34006086308267447,0.15213265925344463,0.2149693268530457,0.26127274090622765,0.25435978889675354
2020-12-08,-0.3159115170619009,0.2448057354277749,0.0,0.33404423862328236,0.14676409134769733,0.20300943348934802,0.2539800185972136,0.24972170033434185
2020-12-09,-0.30317399296485703,-0.25074358811397396,0.0,0.3293263408398914,0.14963431258154225,0.22038442140724576,0.24077761083156837,0.26387596784074735
2020-12-10,-0.27614278434522527,0.2249779345820642,-0.1599993829643102,0.3070797342798907,0.14714674813396914,0.20063558261169023,0.2048686707787798,0.2380477666366989
2020-12-11,-0.2748397623068257,-0.2481255114712248,-0.16117073832221696,0.2980991170096874,0.14228421984630063,0.19574704388389882,0.1976495436267005,0.22971418397826404
2020-12-14,-0.2599481252559823,-0.2458709121376191,-0.15199354359670791,0.2973733739842607,0.14270118152068864,0.20400734805876147,0.22277767893063888,0.22455536585692637
2020-12-15,-0.28070117364476443,-0.23331557606357597,-0.1490466465921183,0.3084920314280036,0.14436597466764017,0.19469042213382268,0.22648191317034627,0.22088674474507214
2020-12-16,-0.2794910254332823,-0.2455474306502425,-0.14439753050459603,0.31057085007185076,0.14418886072606887,0.1989900898382988,0.20796245373903055,0.21823194053783962
2020-12-17,-0.2796091622072728,-0.24732884153494283,-0.1533825013231436,0.31086673753612093,0.14469591642389878,0.19776980481576084,0.20006028635082956,0.21970641253365553
2020-12-18,-0.27279634433178,-0.2488808013292814,-0.1423363702540701,0.33669869372408384,0.14254476108796899,0.1737544248687082,0.19805339174090147,0.2391744697160649
2020-12-21,-0.28256582586838586,-0.25564359076735843,-0.14274095126234976,0.3516328354355628,0.15300995966605274,0.17327785469005166,0.20435595034876564,0.22253614043407535
2020-12-22,-0.29176029301687134,-0.2541180242578893,-0.14210942230854942,0.3677451754961283,0.15602044420495206,0.17660973363396604,0.2038180574542482,0.21235818140170296
2020-12-23,-0.29404667417021635,-0.19583574986537525,-0.14137583353981706,0.3978975561178838,0.1859925830013555,0.17944841005590068,0.20105880231089004,0.22209443215793565
2020-12-24,-0.3031637124847834,-0.1990826655955911,-0.1249599418671532,0.4208887750794072,0.18185509127210114,0.17079934037846578,0.164163479917774,0.24678966561639437
2020-12-25,-0.3151053276814758,-0.19713236595841815,-0.10890634685991941,0.4172558153909374,0.19074187104340118,0.17392206658016773,0.17087931798480427,0.22890980581933507
2020-12-28,-0.3083617516378028,-0.2148412828178189,0.0,0.45587489826994826,0.20670920065473258,0.19047956695737922,0.17602564243659882,0.25059251641874186
2020-12-29,-0.31642862792146664,-0.21393721282697792,0.0,0.43630505315851253,0.20702638106228927,0.19161282663467147,0.1728998355676489,0.23883054290247027
2020-12-30,-0.32225774719653455,-0.21377826339046602,0.0,0.4260778920350082,0.2094815584256292,0.19194908070369876,0.16339931416689166,0.24262639838297653
2020-12-31,-0.3561946238477159,-0.22651511219129483,0.0,0.39010338606849404,0.23648445436764765,0.2043935999900405,0.16857845270158955,0.2397003533504325
2021-01-01,-0.3697870472988375,-0.22798505780691447,0.0,0.3836231131109663,0.23069431491770775,0.20527816515817007,0.17324435087768472,0.24177158145056962
2021-01-04,-0.47273462293523766,-0.2887618540130826,0.0,0.0,0.29736029493411764,0.25772281597581637,0.21895935009624112,0.30782697773652223
2021-01-05,-0.4590964613422316,-0.2850428326127862,0.0,0.0,0.26332012299195656,0.28368511821429004,0.21844224648181154,0.3022180646635257
2021-01-06,-0.5056279681107175,-0.2794623995034024,0.0,0.0,0.2627327598730459,0.2771372621862331,0.2277191260553313,0.27844299355638996
2021-01-07,-0.5020802979600669,-0.2852974860877628,0.0,0.0,0.2729660997132697,0.2758296948426578,-0.22784174993788253,0.27420721030433604
2021-01-08,-0.5155987618666307,-0.2830599008177429,0.0,0.0,0.26987223892090734,0.27994209365350825,-0.21818580239995164,0.27601109653883377
2021-01-11,-0.540364958541805,-0.2752697828492871,0.0,0.0,0.26857392040661127,0.28165029878895415,-0.2183257190775823,0.28533504005232907
2021-01-12,-0.48533733385135336,-0.252396462123007,0.12995048209676127,0.0,0.27381606722343527,0.2671085211433544,-0.1938030800694235,0.25521929609873717
2021-01-13,-0.45720835614995053,-0.24824089305643116,0.13096639410018845,0.0,0.27030374776628247,0.271340795891477,-0.20104599388225436,0.25578381093210645
2021-01-14,-0.436533027079372,-0.2872196888509794,0.0,0.0,0.3116532887671645,0.27452238408057766,-0.23579084344147527,0.2957762624812323
2021-01-15,-0.4358145359246785,-0.2728728753782268,0.0,0.0,0.29053198657028523,0.2890521727941641,-0.2333421691788216,0.29533869576546257
2021-01-18,-0.32926048666572727,-0.21131696134239988,0.0,-0.32732435922916203,0.24893203195220057,0.23385647921596858,-0.1825814145692065,0.2506727716653463
2021-01-19,0.30087762075613095,-0.1992198157172497,0.0,-0.3273397010000988,0.25502228001271343,0.268972076757247,-0.1803844035187224,0.26528641357050237
2021-01-20,0.2722950714551535,-0.2344440500990407,0.0,-0.3113727831862869,0.25986048910698734,0.2659486757998821,-0.19254672853322047,0.23725667731163325
2021-01-21,-0.2578027417304896,-0.24711310148538568,0.0,-0.27404616854289576,0.25499119974281925,0.27485071552962637,-0.2359476424871174,0.22842916407709796
2021-01-22,-0.25855986690277927,-0.2564991462135109,0.0,-0.2779942713241563,0.23071779946385743,0.2703510927046495,-0.22627119215581123,0.25512574215851197
2021-01-25,0.33224059186317856,-0.303976523880071,0.0,0.0,0.2737728810630879,0.3098265045838401,-0.2674965693903469,0.2907492698483056
2021-01-26,0.3051459728334498,-0.30826368159678125,0.0,0.0,0.27784898605059355,0.3108747829822857,-0.2729903961211509,0.30327925693580043
2021-01-27,0.2977525347696375,-0.28714425074530353,0.0,0.0,0.274874187910149,0.2932234688547138,-0.29882629780119535,0.29805395667474516
2021-01-28,0.2749996847230024,-0.27580141020702104,0.0,0.0,0.2781236439628329,0.29174893179029127,-0.3078989364956982,0.3223679354882776
2021-01-29,0.266312044076426,-0.2661680242129695,0.0,0.0,0.28503177177623557,0.30294387788628363,-0.30670601963246286,0.3216837349787568
2021-02-01,0.25816812812124523,-0.27224391557160915,0.0,0.0,0.2810579625196665,0.3128247021543631,-0.3116234509410702,0.2994156461263062
2021-02-02,0.21907941381154677,-0.2268156748164786,0.0,0.263261955354143,0.28757652694043195,0.25858367210901195,-0.24394770636499202,0.24633345046568544
2021-02-03,0.2092009801676226,-0.2193549218977281,0.0,0.254657105964502,0.2685391226046968,0.23789062035647027,-0.2552455113776433,0.2536517012488022
2021-02-04,0.19149988354919278,-0.20209065900735057,0.15257450568732744,0.2329217854654842,0.25164362833163473,0.20979525586810402,-0.23176286326876192,0.23795306407936448
2021-02-05,0.18313804835003195,-0.20311245982510306,0.1627199139367847,0.26917189896176746,0.25805987789547247,0.19588822085697974,-0.23996869576346314,0.2288044571022911
